Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-05T10:54:55.285632,513,0,66,75,0,176450,28536,17169,6.1834,0.0838,24703.93,10791.38,15045.28,2.2892,0.4239,
2026-05-05T10:54:56.288054,483,0,54,60,0,73767,49506,26094,1.4901,0.2117,17843.81,12961.26,19184.25,1.3767,0.6228,
2026-05-05T10:54:57.289812,543,0,51,54,0,361811,53339,57555,6.7832,0.1386,30819.48,31996.25,19567.54,0.9632,0.3115,
2026-05-05T10:54:58.291233,513,0,30,44,0,80412,55743,18563,1.4425,0.1363,15696.08,5239.64,11387.41,2.9956,0.5439,
2026-05-05T10:54:59.292580,513,0,17,38,0,21303,21887,11277,0.9733,0.2611,10371.09,8919.42,9345.87,1.1628,0.4845,
2026-05-05T10:55:00.294154,488,0,35,50,0,38928,21313,17290,1.8265,0.287,12856.51,14477.49,5991.07,0.888,0.2192,
2026-05-05T10:55:01.296213,537,0,38,48,0,13224,41947,11514,0.3153,0.2087,9397.54,10169.23,10369.98,0.9241,0.53,
2026-05-05T10:55:02.298539,514,0,50,67,0,11781,19816,18001,0.5945,0.5697,16277.26,9866.52,8885.34,1.6497,0.3399,
2026-05-05T10:55:03.299930,472,0,60,69,0,20068,13874,2517,1.4464,0.0742,32336.65,12417.42,9205.67,2.6041,0.2057,
2026-05-05T10:55:04.301155,553,0,47,67,0,30667,39741,16556,0.7717,0.2351,21796.94,32740.34,18925.3,0.6658,0.347,
2026-05-05T10:55:05.303555,514,0,37,75,0,47339,24236,16790,1.9533,0.2346,21640.42,12342.13,11229.06,1.7534,0.3304,
2026-05-05T10:55:06.306685,514,0,29,61,0,51306,13346,14051,3.8443,0.2173,26006.07,14123.21,13744.87,1.8414,0.3425,
2026-05-05T10:55:07.308112,487,0,24,51,0,67566,23714,19989,2.8492,0.219,23949.43,9904.36,12833.66,2.4181,0.3791,
2026-05-05T10:55:08.311982,540,0,35,47,0,26071,13397,17918,1.946,0.454,34765.15,8811.94,15136.87,3.9452,0.3474,
2026-05-05T10:55:09.315414,512,0,47,38,0,35526,10063,17910,3.5304,0.3929,8674.52,11681.05,12516.66,0.7426,0.6149,
2026-05-05T10:55:10.317259,499,0,56,34,0,33891,29059,9373,1.1663,0.1489,11378.54,7438.96,11607.08,1.5296,0.6168,
