Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-21T12:12:21.137961,509,0,56,43,0,64261,56998,29206,1.1274,0.2409,63835.72,46532.08,27988.59,1.3719,0.2536,
2026-05-21T12:12:22.139239,519,0,56,40,0,233880,90554,27281,2.5828,0.0841,38956.15,28111.03,38959.56,1.3858,0.5809,
2026-05-21T12:12:23.140482,503,0,48,48,0,124279,12460,40824,9.9742,0.2986,671304.57,89139.81,65730.87,7.5309,0.0864,
2026-05-21T12:12:24.141731,522,0,61,40,0,166147,19516,40777,8.5134,0.2196,85238.37,6155.48,27753.57,13.8476,0.3037,
2026-05-21T12:12:25.143024,513,0,64,34,0,137141,116829,42223,1.1739,0.1663,268776.05,62727.04,37156.94,4.2849,0.1121,
2026-05-21T12:12:26.144175,512,0,57,34,0,375684,25329,40303,14.8322,0.1005,51936.81,18968.36,55718.74,2.7381,0.7858,
2026-05-21T12:12:27.145575,491,0,56,17,0,202778,9621,25151,21.0766,0.1184,625214.33,69814.97,59217.98,8.9553,0.0852,
2026-05-21T12:12:28.146829,535,0,40,13,0,12611,5501,2549,2.2925,0.1407,217052.47,53604.91,46196.76,4.0491,0.1707,
2026-05-21T12:12:29.167750,511,0,29,24,0,413209,29751,27783,13.8889,0.0627,388543.65,41133.41,36983.52,9.4459,0.0861,
2026-05-21T12:12:30.169213,525,0,23,4,0,9957,34789,4563,0.2862,0.102,308127.7,43397.75,25137.7,7.1001,0.0715,
2026-05-21T12:12:31.170344,498,0,30,38,0,2761,6507,4175,0.4243,0.4505,6175.58,10340.7,13930.4,0.5972,0.8434,
2026-05-21T12:12:32.171477,526,0,53,64,0,13305,20212,14294,0.6583,0.4265,65020.91,21800.96,19108.15,2.9825,0.2201,
2026-05-21T12:12:33.172981,503,0,67,70,0,110880,32324,28395,3.4303,0.1983,661595.29,93428.98,19514.28,7.0813,0.0258,
2026-05-21T12:12:34.174704,523,0,78,83,0,93124,76009,34702,1.2252,0.2052,728480.31,72732.42,21084.65,10.0159,0.0263,
2026-05-21T12:12:35.175973,504,0,80,69,0,71717,56994,12920,1.2583,0.1004,74426.96,13547.01,8955.87,5.494,0.1018,
2026-05-21T12:12:36.177331,522,0,61,66,0,108687,82737,17305,1.3136,0.0904,547601.1,103456.34,15614.81,5.2931,0.024,
2026-05-21T12:12:37.178487,504,0,44,66,0,18448,24236,12819,0.7612,0.3003,10789.76,19976.12,16652.15,0.5401,0.5413,
2026-05-21T12:12:38.179756,512,0,44,77,0,332129,30447,27001,10.9084,0.0745,584812.31,47205.49,23769.89,12.3886,0.0376,
2026-05-21T12:12:39.181298,520,0,41,57,0,286212,55110,20710,5.1935,0.0607,149447.99,25945.81,9748.07,5.76,0.0556,
2026-05-21T12:12:40.183153,508,0,40,47,0,32665,21505,11073,1.5189,0.2044,32300.62,7788.48,8530.07,4.1472,0.2128,
2026-05-21T12:12:41.184298,500,0,53,44,0,24139,8690,16435,2.7778,0.5006,41105.96,14432.84,11038.49,2.8481,0.1988,
2026-05-21T12:12:42.185442,529,0,56,35,0,67391,39463,35785,1.7077,0.3349,170129.49,5823.88,10713.59,29.2124,0.0609,
2026-05-21T12:12:43.193595,514,0,66,48,0,8738,11784,10976,0.7415,0.5348,228455.95,42019.14,11642.91,5.437,0.043,
2026-05-21T12:12:44.194887,514,0,81,60,0,20466,13185,8755,1.5522,0.2602,48184.4,9417.77,11810.99,5.1163,0.205,
2026-05-21T12:12:45.196213,517,0,84,57,0,8546,12862,1972,0.6644,0.0921,9453.01,5924.41,8616.7,1.5956,0.5603,
2026-05-21T12:12:46.197528,510,0,74,70,0,77781,32231,13591,2.4132,0.1235,233867.1,11486.98,15522.62,20.3593,0.0633,
2026-05-21T12:12:47.199249,515,0,56,70,0,20459,6311,3296,3.2418,0.1231,231032.21,16933.3,18346.14,13.6437,0.074,
2026-05-21T12:12:48.200403,507,0,53,64,0,5553,7685,2250,0.7226,0.17,11252.43,6967.86,8551.86,1.6149,0.4694,
2026-05-21T12:12:49.201533,512,0,48,70,0,92763,52922,29354,1.7528,0.2015,218749.63,39558.87,38774.94,5.5297,0.1501,
2026-05-21T12:12:50.203141,488,0,54,63,0,21931,49388,23372,0.4441,0.3277,27737.23,7677.41,8765.88,3.6128,0.2475,
2026-05-21T12:12:51.204790,541,0,66,74,0,132743,80637,37608,1.6462,0.1762,243769.48,37740.12,21148.05,6.4592,0.0751,
2026-05-21T12:12:52.205798,513,0,61,78,0,16444,39266,11591,0.4188,0.2081,15460.18,13530.82,11223.13,1.1426,0.3871,
2026-05-21T12:12:53.207131,515,0,60,81,0,56415,12726,8260,4.4331,0.1195,342901.47,108219.43,67313.4,3.1686,0.1492,E1
2026-05-21T12:12:54.208753,513,0,44,74,0,24015,10952,8173,2.1928,0.2337,207644.65,22679.31,23807.72,9.1557,0.1034,
2026-05-21T12:12:55.210051,512,0,48,63,0,18074,17270,4326,1.0466,0.1224,94817.72,70510.11,13701.47,1.3447,0.0829,
2026-05-21T12:12:56.212264,514,0,51,67,0,8282,10766,6999,0.7693,0.3674,8655.18,5374.94,5993.78,1.6103,0.4272,
2026-05-21T12:12:57.213697,512,0,63,61,0,97099,41113,35710,2.3618,0.2584,117433.96,48601.18,26821.09,2.4163,0.1615,
2026-05-21T12:12:58.215106,512,0,77,66,0,9827,12511,3018,0.7855,0.1351,21355.81,41977.08,20054.62,0.5087,0.3167,
2026-05-21T12:12:59.216693,515,0,69,77,0,39122,22716,29531,1.7222,0.4776,16798.93,9593.96,37673.92,1.751,1.4274,
2026-05-21T12:13:00.217957,511,0,84,67,0,213336,111559,58173,1.9123,0.1791,770984.97,448958.28,123965.37,1.7173,0.1016,
